DATE,GDP,CPI,Interest_Rate,Unemployment_Rate
2019-02-03,21013.085,252.776,2.4,3.8
2019-02-04,21013.085,252.776,2.4,3.8
2019-02-05,21013.085,252.776,2.4,3.8
2019-02-06,21013.085,252.776,2.4,3.8
2019-02-07,21013.085,252.776,2.4,3.8
2019-02-08,21013.085,252.776,2.4,3.8
2019-02-09,21013.085,252.776,2.4,3.8
2019-02-10,21013.085,252.776,2.4,3.8
2019-02-11,21013.085,252.776,2.4,3.8
2019-02-12,21013.085,252.776,2.4,3.8
2019-02-13,21013.085,252.776,2.4,3.8
2019-02-14,21013.085,252.776,2.4,3.8
2019-02-15,21013.085,252.776,2.4,3.8
2019-02-16,21013.085,252.776,2.4,3.8
2019-02-17,21013.085,252.776,2.4,3.8
2019-02-18,21013.085,252.776,2.4,3.8
2019-02-19,21013.085,252.776,2.4,3.8
2019-02-20,21013.085,252.776,2.4,3.8
2019-02-21,21013.085,252.776,2.4,3.8
2019-02-22,21013.085,252.776,2.4,3.8
2019-02-23,21013.085,252.776,2.4,3.8
2019-02-24,21013.085,252.776,2.4,3.8
2019-02-25,21013.085,252.776,2.4,3.8
2019-02-26,21013.085,252.776,2.4,3.8
2019-02-27,21013.085,252.776,2.4,3.8
2019-02-28,21013.085,252.776,2.4,3.8
2019-03-01,21013.085,254.202,2.41,3.8
2019-03-02,21013.085,254.202,2.41,3.8
2019-03-03,21013.085,254.202,2.41,3.8
2019-03-04,21013.085,254.202,2.41,3.8
2019-03-05,21013.085,254.202,2.41,3.8
2019-03-06,21013.085,254.202,2.41,3.8
2019-03-07,21013.085,254.202,2.41,3.8
2019-03-08,21013.085,254.202,2.41,3.8
2019-03-09,21013.085,254.202,2.41,3.8
2019-03-10,21013.085,254.202,2.41,3.8
2019-03-11,21013.085,254.202,2.41,3.8
2019-03-12,21013.085,254.202,2.41,3.8
2019-03-13,21013.085,254.202,2.41,3.8
2019-03-14,21013.085,254.202,2.41,3.8
2019-03-15,21013.085,254.202,2.41,3.8
2019-03-16,21013.085,254.202,2.41,3.8
2019-03-17,21013.085,254.202,2.41,3.8
2019-03-18,21013.085,254.202,2.41,3.8
2019-03-19,21013.085,254.202,2.41,3.8
2019-03-20,21013.085,254.202,2.41,3.8
2019-03-21,21013.085,254.202,2.41,3.8
2019-03-22,21013.085,254.202,2.41,3.8
2019-03-23,21013.085,254.202,2.41,3.8
2019-03-24,21013.085,254.202,2.41,3.8
2019-03-25,21013.085,254.202,2.41,3.8
2019-03-26,21013.085,254.202,2.41,3.8
2019-03-27,21013.085,254.202,2.41,3.8
2019-03-28,21013.085,254.202,2.41,3.8
2019-03-29,21013.085,254.202,2.41,3.8
2019-03-30,21013.085,254.202,2.41,3.8
2019-03-31,21013.085,254.202,2.41,3.8
2019-04-01,21272.448,255.548,2.42,3.6
2019-04-02,21272.448,255.548,2.42,3.6
2019-04-03,21272.448,255.548,2.42,3.6
2019-04-04,21272.448,255.548,2.42,3.6
2019-04-05,21272.448,255.548,2.42,3.6
2019-04-06,21272.448,255.548,2.42,3.6
2019-04-07,21272.448,255.548,2.42,3.6
2019-04-08,21272.448,255.548,2.42,3.6
2019-04-09,21272.448,255.548,2.42,3.6
2019-04-10,21272.448,255.548,2.42,3.6
2019-04-11,21272.448,255.548,2.42,3.6
2019-04-12,21272.448,255.548,2.42,3.6
2019-04-13,21272.448,255.548,2.42,3.6
2019-04-14,21272.448,255.548,2.42,3.6
2019-04-15,21272.448,255.548,2.42,3.6
2019-04-16,21272.448,255.548,2.42,3.6
2019-04-17,21272.448,255.548,2.42,3.6
2019-04-18,21272.448,255.548,2.42,3.6
2019-04-19,21272.448,255.548,2.42,3.6
2019-04-20,21272.448,255.548,2.42,3.6
2019-04-21,21272.448,255.548,2.42,3.6
2019-04-22,21272.448,255.548,2.42,3.6
2019-04-23,21272.448,255.548,2.42,3.6
2019-04-24,21272.448,255.548,2.42,3.6
2019-04-25,21272.448,255.548,2.42,3.6
2019-04-26,21272.448,255.548,2.42,3.6
2019-04-27,21272.448,255.548,2.42,3.6
2019-04-28,21272.448,255.548,2.42,3.6
2019-04-29,21272.448,255.548,2.42,3.6
2019-04-30,21272.448,255.548,2.42,3.6
2019-05-01,21272.448,256.092,2.39,3.7
2019-05-02,21272.448,256.092,2.39,3.7
2019-05-03,21272.448,256.092,2.39,3.7
2019-05-04,21272.448,256.092,2.39,3.7
2019-05-05,21272.448,256.092,2.39,3.7
2019-05-06,21272.448,256.092,2.39,3.7
2019-05-07,21272.448,256.092,2.39,3.7
2019-05-08,21272.448,256.092,2.39,3.7
2019-05-09,21272.448,256.092,2.39,3.7
2019-05-10,21272.448,256.092,2.39,3.7
2019-05-11,21272.448,256.092,2.39,3.7
2019-05-12,21272.448,256.092,2.39,3.7
2019-05-13,21272.448,256.092,2.39,3.7
2019-05-14,21272.448,256.092,2.39,3.7
2019-05-15,21272.448,256.092,2.39,3.7
2019-05-16,21272.448,256.092,2.39,3.7
2019-05-17,21272.448,256.092,2.39,3.7
2019-05-18,21272.448,256.092,2.39,3.7
2019-05-19,21272.448,256.092,2.39,3.7
2019-05-20,21272.448,256.092,2.39,3.7
2019-05-21,21272.448,256.092,2.39,3.7
2019-05-22,21272.448,256.092,2.39,3.7
2019-05-23,21272.448,256.092,2.39,3.7
2019-05-24,21272.448,256.092,2.39,3.7
2019-05-25,21272.448,256.092,2.39,3.7
2019-05-26,21272.448,256.092,2.39,3.7
2019-05-27,21272.448,256.092,2.39,3.7
2019-05-28,21272.448,256.092,2.39,3.7
2019-05-29,21272.448,256.092,2.39,3.7
2019-05-30,21272.448,256.092,2.39,3.7
2019-05-31,21272.448,256.092,2.39,3.7
2019-06-01,21272.448,256.143,2.38,3.6
2019-06-02,21272.448,256.143,2.38,3.6
2019-06-03,21272.448,256.143,2.38,3.6
2019-06-04,21272.448,256.143,2.38,3.6
2019-06-05,21272.448,256.143,2.38,3.6
2019-06-06,21272.448,256.143,2.38,3.6
2019-06-07,21272.448,256.143,2.38,3.6
2019-06-08,21272.448,256.143,2.38,3.6
2019-06-09,21272.448,256.143,2.38,3.6
2019-06-10,21272.448,256.143,2.38,3.6
2019-06-11,21272.448,256.143,2.38,3.6
2019-06-12,21272.448,256.143,2.38,3.6
2019-06-13,21272.448,256.143,2.38,3.6
2019-06-14,21272.448,256.143,2.38,3.6
2019-06-15,21272.448,256.143,2.38,3.6
2019-06-16,21272.448,256.143,2.38,3.6
2019-06-17,21272.448,256.143,2.38,3.6
2019-06-18,21272.448,256.143,2.38,3.6
2019-06-19,21272.448,256.143,2.38,3.6
2019-06-20,21272.448,256.143,2.38,3.6
2019-06-21,21272.448,256.143,2.38,3.6
2019-06-22,21272.448,256.143,2.38,3.6
2019-06-23,21272.448,256.143,2.38,3.6
2019-06-24,21272.448,256.143,2.38,3.6
2019-06-25,21272.448,256.143,2.38,3.6
2019-06-26,21272.448,256.143,2.38,3.6
2019-06-27,21272.448,256.143,2.38,3.6
2019-06-28,21272.448,256.143,2.38,3.6
2019-06-29,21272.448,256.143,2.38,3.6
2019-06-30,21272.448,256.143,2.38,3.6
2019-07-01,21531.839,256.571,2.4,3.7
2019-07-02,21531.839,256.571,2.4,3.7
2019-07-03,21531.839,256.571,2.4,3.7
2019-07-04,21531.839,256.571,2.4,3.7
2019-07-05,21531.839,256.571,2.4,3.7
2019-07-06,21531.839,256.571,2.4,3.7
2019-07-07,21531.839,256.571,2.4,3.7
2019-07-08,21531.839,256.571,2.4,3.7
2019-07-09,21531.839,256.571,2.4,3.7
2019-07-10,21531.839,256.571,2.4,3.7
2019-07-11,21531.839,256.571,2.4,3.7
2019-07-12,21531.839,256.571,2.4,3.7
2019-07-13,21531.839,256.571,2.4,3.7
2019-07-14,21531.839,256.571,2.4,3.7
2019-07-15,21531.839,256.571,2.4,3.7
2019-07-16,21531.839,256.571,2.4,3.7
2019-07-17,21531.839,256.571,2.4,3.7
2019-07-18,21531.839,256.571,2.4,3.7
2019-07-19,21531.839,256.571,2.4,3.7
2019-07-20,21531.839,256.571,2.4,3.7
2019-07-21,21531.839,256.571,2.4,3.7
2019-07-22,21531.839,256.571,2.4,3.7
2019-07-23,21531.839,256.571,2.4,3.7
2019-07-24,21531.839,256.571,2.4,3.7
2019-07-25,21531.839,256.571,2.4,3.7
2019-07-26,21531.839,256.571,2.4,3.7
2019-07-27,21531.839,256.571,2.4,3.7
2019-07-28,21531.839,256.571,2.4,3.7
2019-07-29,21531.839,256.571,2.4,3.7
2019-07-30,21531.839,256.571,2.4,3.7
2019-07-31,21531.839,256.571,2.4,3.7
2019-08-01,21531.839,256.558,2.13,3.7
2019-08-02,21531.839,256.558,2.13,3.7
2019-08-03,21531.839,256.558,2.13,3.7
2019-08-04,21531.839,256.558,2.13,3.7
2019-08-05,21531.839,256.558,2.13,3.7
2019-08-06,21531.839,256.558,2.13,3.7
2019-08-07,21531.839,256.558,2.13,3.7
2019-08-08,21531.839,256.558,2.13,3.7
2019-08-09,21531.839,256.558,2.13,3.7
2019-08-10,21531.839,256.558,2.13,3.7
2019-08-11,21531.839,256.558,2.13,3.7
2019-08-12,21531.839,256.558,2.13,3.7
2019-08-13,21531.839,256.558,2.13,3.7
2019-08-14,21531.839,256.558,2.13,3.7
2019-08-15,21531.839,256.558,2.13,3.7
2019-08-16,21531.839,256.558,2.13,3.7
2019-08-17,21531.839,256.558,2.13,3.7
2019-08-18,21531.839,256.558,2.13,3.7
2019-08-19,21531.839,256.558,2.13,3.7
2019-08-20,21531.839,256.558,2.13,3.7
2019-08-21,21531.839,256.558,2.13,3.7
2019-08-22,21531.839,256.558,2.13,3.7
2019-08-23,21531.839,256.558,2.13,3.7
2019-08-24,21531.839,256.558,2.13,3.7
2019-08-25,21531.839,256.558,2.13,3.7
2019-08-26,21531.839,256.558,2.13,3.7
2019-08-27,21531.839,256.558,2.13,3.7
2019-08-28,21531.839,256.558,2.13,3.7
2019-08-29,21531.839,256.558,2.13,3.7
2019-08-30,21531.839,256.558,2.13,3.7
2019-08-31,21531.839,256.558,2.13,3.7
2019-09-01,21531.839,256.759,2.04,3.5
2019-09-02,21531.839,256.759,2.04,3.5
2019-09-03,21531.839,256.759,2.04,3.5
2019-09-04,21531.839,256.759,2.04,3.5
2019-09-05,21531.839,256.759,2.04,3.5
2019-09-06,21531.839,256.759,2.04,3.5
2019-09-07,21531.839,256.759,2.04,3.5
2019-09-08,21531.839,256.759,2.04,3.5
2019-09-09,21531.839,256.759,2.04,3.5
2019-09-10,21531.839,256.759,2.04,3.5
2019-09-11,21531.839,256.759,2.04,3.5
2019-09-12,21531.839,256.759,2.04,3.5
2019-09-13,21531.839,256.759,2.04,3.5
2019-09-14,21531.839,256.759,2.04,3.5
2019-09-15,21531.839,256.759,2.04,3.5
2019-09-16,21531.839,256.759,2.04,3.5
2019-09-17,21531.839,256.759,2.04,3.5
2019-09-18,21531.839,256.759,2.04,3.5
2019-09-19,21531.839,256.759,2.04,3.5
2019-09-20,21531.839,256.759,2.04,3.5
2019-09-21,21531.839,256.759,2.04,3.5
2019-09-22,21531.839,256.759,2.04,3.5
2019-09-23,21531.839,256.759,2.04,3.5
2019-09-24,21531.839,256.759,2.04,3.5
2019-09-25,21531.839,256.759,2.04,3.5
2019-09-26,21531.839,256.759,2.04,3.5
2019-09-27,21531.839,256.759,2.04,3.5
2019-09-28,21531.839,256.759,2.04,3.5
2019-09-29,21531.839,256.759,2.04,3.5
2019-09-30,21531.839,256.759,2.04,3.5
2019-10-01,21706.532,257.346,1.83,3.6
2019-10-02,21706.532,257.346,1.83,3.6
2019-10-03,21706.532,257.346,1.83,3.6
2019-10-04,21706.532,257.346,1.83,3.6
2019-10-05,21706.532,257.346,1.83,3.6
2019-10-06,21706.532,257.346,1.83,3.6
2019-10-07,21706.532,257.346,1.83,3.6
2019-10-08,21706.532,257.346,1.83,3.6
2019-10-09,21706.532,257.346,1.83,3.6
2019-10-10,21706.532,257.346,1.83,3.6
2019-10-11,21706.532,257.346,1.83,3.6
2019-10-12,21706.532,257.346,1.83,3.6
2019-10-13,21706.532,257.346,1.83,3.6
2019-10-14,21706.532,257.346,1.83,3.6
2019-10-15,21706.532,257.346,1.83,3.6
2019-10-16,21706.532,257.346,1.83,3.6
2019-10-17,21706.532,257.346,1.83,3.6
2019-10-18,21706.532,257.346,1.83,3.6
2019-10-19,21706.532,257.346,1.83,3.6
2019-10-20,21706.532,257.346,1.83,3.6
2019-10-21,21706.532,257.346,1.83,3.6
2019-10-22,21706.532,257.346,1.83,3.6
2019-10-23,21706.532,257.346,1.83,3.6
2019-10-24,21706.532,257.346,1.83,3.6
2019-10-25,21706.532,257.346,1.83,3.6
2019-10-26,21706.532,257.346,1.83,3.6
2019-10-27,21706.532,257.346,1.83,3.6
2019-10-28,21706.532,257.346,1.83,3.6
2019-10-29,21706.532,257.346,1.83,3.6
2019-10-30,21706.532,257.346,1.83,3.6
2019-10-31,21706.532,257.346,1.83,3.6
2019-11-01,21706.532,257.208,1.55,3.6
2019-11-02,21706.532,257.208,1.55,3.6
2019-11-03,21706.532,257.208,1.55,3.6
2019-11-04,21706.532,257.208,1.55,3.6
2019-11-05,21706.532,257.208,1.55,3.6
2019-11-06,21706.532,257.208,1.55,3.6
2019-11-07,21706.532,257.208,1.55,3.6
2019-11-08,21706.532,257.208,1.55,3.6
2019-11-09,21706.532,257.208,1.55,3.6
2019-11-10,21706.532,257.208,1.55,3.6
2019-11-11,21706.532,257.208,1.55,3.6
2019-11-12,21706.532,257.208,1.55,3.6
2019-11-13,21706.532,257.208,1.55,3.6
2019-11-14,21706.532,257.208,1.55,3.6
2019-11-15,21706.532,257.208,1.55,3.6
2019-11-16,21706.532,257.208,1.55,3.6
2019-11-17,21706.532,257.208,1.55,3.6
2019-11-18,21706.532,257.208,1.55,3.6
2019-11-19,21706.532,257.208,1.55,3.6
2019-11-20,21706.532,257.208,1.55,3.6
2019-11-21,21706.532,257.208,1.55,3.6
2019-11-22,21706.532,257.208,1.55,3.6
2019-11-23,21706.532,257.208,1.55,3.6
2019-11-24,21706.532,257.208,1.55,3.6
2019-11-25,21706.532,257.208,1.55,3.6
2019-11-26,21706.532,257.208,1.55,3.6
2019-11-27,21706.532,257.208,1.55,3.6
2019-11-28,21706.532,257.208,1.55,3.6
2019-11-29,21706.532,257.208,1.55,3.6
2019-11-30,21706.532,257.208,1.55,3.6
2019-12-01,21706.532,256.974,1.55,3.6
2019-12-02,21706.532,256.974,1.55,3.6
2019-12-03,21706.532,256.974,1.55,3.6
2019-12-04,21706.532,256.974,1.55,3.6
2019-12-05,21706.532,256.974,1.55,3.6
2019-12-06,21706.532,256.974,1.55,3.6
2019-12-07,21706.532,256.974,1.55,3.6
2019-12-08,21706.532,256.974,1.55,3.6
2019-12-09,21706.532,256.974,1.55,3.6
2019-12-10,21706.532,256.974,1.55,3.6
2019-12-11,21706.532,256.974,1.55,3.6
2019-12-12,21706.532,256.974,1.55,3.6
2019-12-13,21706.532,256.974,1.55,3.6
2019-12-14,21706.532,256.974,1.55,3.6
2019-12-15,21706.532,256.974,1.55,3.6
2019-12-16,21706.532,256.974,1.55,3.6
2019-12-17,21706.532,256.974,1.55,3.6
2019-12-18,21706.532,256.974,1.55,3.6
2019-12-19,21706.532,256.974,1.55,3.6
2019-12-20,21706.532,256.974,1.55,3.6
2019-12-21,21706.532,256.974,1.55,3.6
2019-12-22,21706.532,256.974,1.55,3.6
2019-12-23,21706.532,256.974,1.55,3.6
2019-12-24,21706.532,256.974,1.55,3.6
2019-12-25,21706.532,256.974,1.55,3.6
2019-12-26,21706.532,256.974,1.55,3.6
2019-12-27,21706.532,256.974,1.55,3.6
2019-12-28,21706.532,256.974,1.55,3.6
2019-12-29,21706.532,256.974,1.55,3.6
2019-12-30,21706.532,256.974,1.55,3.6
2019-12-31,21706.532,256.974,1.55,3.6
2020-01-01,21538.032,257.971,1.55,3.5
2020-01-02,21538.032,257.971,1.55,3.5
2020-01-03,21538.032,257.971,1.55,3.5
2020-01-04,21538.032,257.971,1.55,3.5
2020-01-05,21538.032,257.971,1.55,3.5
2020-01-06,21538.032,257.971,1.55,3.5
2020-01-07,21538.032,257.971,1.55,3.5
2020-01-08,21538.032,257.971,1.55,3.5
2020-01-09,21538.032,257.971,1.55,3.5
2020-01-10,21538.032,257.971,1.55,3.5
2020-01-11,21538.032,257.971,1.55,3.5
2020-01-12,21538.032,257.971,1.55,3.5
2020-01-13,21538.032,257.971,1.55,3.5
2020-01-14,21538.032,257.971,1.55,3.5
2020-01-15,21538.032,257.971,1.55,3.5
2020-01-16,21538.032,257.971,1.55,3.5
2020-01-17,21538.032,257.971,1.55,3.5
2020-01-18,21538.032,257.971,1.55,3.5
2020-01-19,21538.032,257.971,1.55,3.5
2020-01-20,21538.032,257.971,1.55,3.5
2020-01-21,21538.032,257.971,1.55,3.5
2020-01-22,21538.032,257.971,1.55,3.5
2020-01-23,21538.032,257.971,1.55,3.5
2020-01-24,21538.032,257.971,1.55,3.5
2020-01-25,21538.032,257.971,1.55,3.5
2020-01-26,21538.032,257.971,1.55,3.5
2020-01-27,21538.032,257.971,1.55,3.5
2020-01-28,21538.032,257.971,1.55,3.5
2020-01-29,21538.032,257.971,1.55,3.5
2020-01-30,21538.032,257.971,1.55,3.5
2020-01-31,21538.032,257.971,1.55,3.5
2020-02-01,21538.032,258.678,1.58,3.5
2020-02-02,21538.032,258.678,1.58,3.5
2020-02-03,21538.032,258.678,1.58,3.5
2020-02-04,21538.032,258.678,1.58,3.5
2020-02-05,21538.032,258.678,1.58,3.5
2020-02-06,21538.032,258.678,1.58,3.5
2020-02-07,21538.032,258.678,1.58,3.5
2020-02-08,21538.032,258.678,1.58,3.5
2020-02-09,21538.032,258.678,1.58,3.5
2020-02-10,21538.032,258.678,1.58,3.5
2020-02-11,21538.032,258.678,1.58,3.5
2020-02-12,21538.032,258.678,1.58,3.5
2020-02-13,21538.032,258.678,1.58,3.5
2020-02-14,21538.032,258.678,1.58,3.5
2020-02-15,21538.032,258.678,1.58,3.5
2020-02-16,21538.032,258.678,1.58,3.5
2020-02-17,21538.032,258.678,1.58,3.5
2020-02-18,21538.032,258.678,1.58,3.5
2020-02-19,21538.032,258.678,1.58,3.5
2020-02-20,21538.032,258.678,1.58,3.5
2020-02-21,21538.032,258.678,1.58,3.5
2020-02-22,21538.032,258.678,1.58,3.5
2020-02-23,21538.032,258.678,1.58,3.5
2020-02-24,21538.032,258.678,1.58,3.5
2020-02-25,21538.032,258.678,1.58,3.5
2020-02-26,21538.032,258.678,1.58,3.5
2020-02-27,21538.032,258.678,1.58,3.5
2020-02-28,21538.032,258.678,1.58,3.5
2020-02-29,21538.032,258.678,1.58,3.5
2020-03-01,21538.032,258.115,0.65,4.4
2020-03-02,21538.032,258.115,0.65,4.4
2020-03-03,21538.032,258.115,0.65,4.4
2020-03-04,21538.032,258.115,0.65,4.4
2020-03-05,21538.032,258.115,0.65,4.4
2020-03-06,21538.032,258.115,0.65,4.4
2020-03-07,21538.032,258.115,0.65,4.4
2020-03-08,21538.032,258.115,0.65,4.4
2020-03-09,21538.032,258.115,0.65,4.4
2020-03-10,21538.032,258.115,0.65,4.4
2020-03-11,21538.032,258.115,0.65,4.4
2020-03-12,21538.032,258.115,0.65,4.4
2020-03-13,21538.032,258.115,0.65,4.4
2020-03-14,21538.032,258.115,0.65,4.4
2020-03-15,21538.032,258.115,0.65,4.4
2020-03-16,21538.032,258.115,0.65,4.4
2020-03-17,21538.032,258.115,0.65,4.4
2020-03-18,21538.032,258.115,0.65,4.4
2020-03-19,21538.032,258.115,0.65,4.4
2020-03-20,21538.032,258.115,0.65,4.4
2020-03-21,21538.032,258.115,0.65,4.4
2020-03-22,21538.032,258.115,0.65,4.4
2020-03-23,21538.032,258.115,0.65,4.4
2020-03-24,21538.032,258.115,0.65,4.4
2020-03-25,21538.032,258.115,0.65,4.4
2020-03-26,21538.032,258.115,0.65,4.4
2020-03-27,21538.032,258.115,0.65,4.4
2020-03-28,21538.032,258.115,0.65,4.4
2020-03-29,21538.032,258.115,0.65,4.4
2020-03-30,21538.032,258.115,0.65,4.4
2020-03-31,21538.032,258.115,0.65,4.4
2020-04-01,19636.731,256.389,0.05,14.7
2020-04-02,19636.731,256.389,0.05,14.7
2020-04-03,19636.731,256.389,0.05,14.7
2020-04-04,19636.731,256.389,0.05,14.7
2020-04-05,19636.731,256.389,0.05,14.7
2020-04-06,19636.731,256.389,0.05,14.7
2020-04-07,19636.731,256.389,0.05,14.7
2020-04-08,19636.731,256.389,0.05,14.7
2020-04-09,19636.731,256.389,0.05,14.7
2020-04-10,19636.731,256.389,0.05,14.7
2020-04-11,19636.731,256.389,0.05,14.7
2020-04-12,19636.731,256.389,0.05,14.7
2020-04-13,19636.731,256.389,0.05,14.7
2020-04-14,19636.731,256.389,0.05,14.7
2020-04-15,19636.731,256.389,0.05,14.7
2020-04-16,19636.731,256.389,0.05,14.7
2020-04-17,19636.731,256.389,0.05,14.7
2020-04-18,19636.731,256.389,0.05,14.7
2020-04-19,19636.731,256.389,0.05,14.7
2020-04-20,19636.731,256.389,0.05,14.7
2020-04-21,19636.731,256.389,0.05,14.7
2020-04-22,19636.731,256.389,0.05,14.7
2020-04-23,19636.731,256.389,0.05,14.7
2020-04-24,19636.731,256.389,0.05,14.7
2020-04-25,19636.731,256.389,0.05,14.7
2020-04-26,19636.731,256.389,0.05,14.7
2020-04-27,19636.731,256.389,0.05,14.7
2020-04-28,19636.731,256.389,0.05,14.7
2020-04-29,19636.731,256.389,0.05,14.7
2020-04-30,19636.731,256.389,0.05,14.7
2020-05-01,19636.731,256.394,0.05,13.2
2020-05-02,19636.731,256.394,0.05,13.2
2020-05-03,19636.731,256.394,0.05,13.2
2020-05-04,19636.731,256.394,0.05,13.2
2020-05-05,19636.731,256.394,0.05,13.2
2020-05-06,19636.731,256.394,0.05,13.2
2020-05-07,19636.731,256.394,0.05,13.2
2020-05-08,19636.731,256.394,0.05,13.2
2020-05-09,19636.731,256.394,0.05,13.2
2020-05-10,19636.731,256.394,0.05,13.2
2020-05-11,19636.731,256.394,0.05,13.2
2020-05-12,19636.731,256.394,0.05,13.2
2020-05-13,19636.731,256.394,0.05,13.2
2020-05-14,19636.731,256.394,0.05,13.2
2020-05-15,19636.731,256.394,0.05,13.2
2020-05-16,19636.731,256.394,0.05,13.2
2020-05-17,19636.731,256.394,0.05,13.2
2020-05-18,19636.731,256.394,0.05,13.2
2020-05-19,19636.731,256.394,0.05,13.2
2020-05-20,19636.731,256.394,0.05,13.2
2020-05-21,19636.731,256.394,0.05,13.2
2020-05-22,19636.731,256.394,0.05,13.2
2020-05-23,19636.731,256.394,0.05,13.2
2020-05-24,19636.731,256.394,0.05,13.2
2020-05-25,19636.731,256.394,0.05,13.2
2020-05-26,19636.731,256.394,0.05,13.2
2020-05-27,19636.731,256.394,0.05,13.2
2020-05-28,19636.731,256.394,0.05,13.2
2020-05-29,19636.731,256.394,0.05,13.2
2020-05-30,19636.731,256.394,0.05,13.2
2020-05-31,19636.731,256.394,0.05,13.2
2020-06-01,19636.731,257.797,0.08,11.0
2020-06-02,19636.731,257.797,0.08,11.0
2020-06-03,19636.731,257.797,0.08,11.0
2020-06-04,19636.731,257.797,0.08,11.0
2020-06-05,19636.731,257.797,0.08,11.0
2020-06-06,19636.731,257.797,0.08,11.0
2020-06-07,19636.731,257.797,0.08,11.0
2020-06-08,19636.731,257.797,0.08,11.0
2020-06-09,19636.731,257.797,0.08,11.0
2020-06-10,19636.731,257.797,0.08,11.0
2020-06-11,19636.731,257.797,0.08,11.0
2020-06-12,19636.731,257.797,0.08,11.0
2020-06-13,19636.731,257.797,0.08,11.0
2020-06-14,19636.731,257.797,0.08,11.0
2020-06-15,19636.731,257.797,0.08,11.0
2020-06-16,19636.731,257.797,0.08,11.0
2020-06-17,19636.731,257.797,0.08,11.0
2020-06-18,19636.731,257.797,0.08,11.0
2020-06-19,19636.731,257.797,0.08,11.0
2020-06-20,19636.731,257.797,0.08,11.0
2020-06-21,19636.731,257.797,0.08,11.0
2020-06-22,19636.731,257.797,0.08,11.0
2020-06-23,19636.731,257.797,0.08,11.0
2020-06-24,19636.731,257.797,0.08,11.0
2020-06-25,19636.731,257.797,0.08,11.0
2020-06-26,19636.731,257.797,0.08,11.0
2020-06-27,19636.731,257.797,0.08,11.0
2020-06-28,19636.731,257.797,0.08,11.0
2020-06-29,19636.731,257.797,0.08,11.0
2020-06-30,19636.731,257.797,0.08,11.0
2020-07-01,21362.428,259.101,0.09,10.2
2020-07-02,21362.428,259.101,0.09,10.2
2020-07-03,21362.428,259.101,0.09,10.2
2020-07-04,21362.428,259.101,0.09,10.2
2020-07-05,21362.428,259.101,0.09,10.2
2020-07-06,21362.428,259.101,0.09,10.2
2020-07-07,21362.428,259.101,0.09,10.2
2020-07-08,21362.428,259.101,0.09,10.2
2020-07-09,21362.428,259.101,0.09,10.2
2020-07-10,21362.428,259.101,0.09,10.2
2020-07-11,21362.428,259.101,0.09,10.2
2020-07-12,21362.428,259.101,0.09,10.2
2020-07-13,21362.428,259.101,0.09,10.2
2020-07-14,21362.428,259.101,0.09,10.2
2020-07-15,21362.428,259.101,0.09,10.2
2020-07-16,21362.428,259.101,0.09,10.2
2020-07-17,21362.428,259.101,0.09,10.2
